Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
1.62901E+12,2021-08-15 08:00:00+00:00,BTCUSDT,45738.34,45918.88,45555.55,45732.93,2481.796873,113569400.3,172777
1.62902E+12,2021-08-15 09:00:00+00:00,BTCUSDT,45732.94,46167.26,45640,46027.35,1769.319912,81259656.63,53523
1.62902E+12,2021-08-15 10:00:00+00:00,BTCUSDT,46027.34,46142.97,45800,45929.98,2006.16553,92235234.63,47229
1.62903E+12,2021-08-15 11:00:00+00:00,BTCUSDT,45929.98,46120,45650.16,45923.57,1615.715045,74153177.84,47037
1.62903E+12,2021-08-15 12:00:00+00:00,BTCUSDT,45923.57,46070,45700.44,45808,1372.550487,62946206.42,42003
1.62903E+12,2021-08-15 13:00:00+00:00,BTCUSDT,45808,46070,45500,46050,1911.245991,87529798.03,53351
1.62904E+12,2021-08-15 14:00:00+00:00,BTCUSDT,46049.99,46498.89,45759.91,45862.84,2612.724908,120720724.9,67231
1.62904E+12,2021-08-15 15:00:00+00:00,BTCUSDT,45862.84,46199.5,45810.73,46167.9,1398.39949,64323828.52,40297
1.62904E+12,2021-08-15 16:00:00+00:00,BTCUSDT,46173.49,46349.08,45859.66,45890.47,1428.205956,65870393.79,41752
1.62905E+12,2021-08-15 17:00:00+00:00,BTCUSDT,45890.46,46072.46,45649.82,45973.9,1801.952253,82601149.42,48082
1.62905E+12,2021-08-15 18:00:00+00:00,BTCUSDT,45973.9,46299,45835.76,46281.82,2013.992705,92774835.38,47936
1.62905E+12,2021-08-15 19:00:00+00:00,BTCUSDT,46281.82,46428.21,46070.52,46341.8,1405.628712,65014613.89,40311
1.62906E+12,2021-08-15 20:00:00+00:00,BTCUSDT,46337.77,46735.63,46254.24,46676.3,1873.554468,87161819.93,51615
1.62906E+12,2021-08-15 21:00:00+00:00,BTCUSDT,46676.31,46980,46450,46837.56,1452.234669,67925646.94,61829
1.62906E+12,2021-08-15 22:00:00+00:00,BTCUSDT,46837.57,47255,46835,47210.67,2041.968437,96171683.1,93039
