Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1.65E+12,2022-05-15 12:00:00+00:00,BTCUSDT,30225.9,30555,30163.9,30297.4,27230.407,826261756.1,273887
1.65E+12,2022-05-15 13:00:00+00:00,BTCUSDT,30299.6,30400,30076.8,30173,14919.481,450804851.3,179221
1.65E+12,2022-05-15 14:00:00+00:00,BTCUSDT,30173.1,30215.3,29747.6,29958.6,20036.91,600246007.5,203354
1.65E+12,2022-05-15 15:00:00+00:00,BTCUSDT,29958.5,30176.7,29831,30003.5,14713.642,441180167.5,166646
1.65E+12,2022-05-15 16:00:00+00:00,BTCUSDT,30003.4,30299.8,29939,30202.9,13665.185,411491685.2,160905
1.65E+12,2022-05-15 17:00:00+00:00,BTCUSDT,30202.9,30289,29942.4,29978.9,11135.737,335516959.1,124458
1.65E+12,2022-05-15 18:00:00+00:00,BTCUSDT,29979,30433.3,29919.5,30305.2,14505.925,437860692.3,157455
1.65E+12,2022-05-15 19:00:00+00:00,BTCUSDT,30305.3,30500,30179,30452.2,9644.933,292447442.7,125815
1.65E+12,2022-05-15 20:00:00+00:00,BTCUSDT,30452.1,31200,30346.4,31056,35049.649,1081964587,359212
1.65E+12,2022-05-15 21:00:00+00:00,BTCUSDT,31056.1,31215.4,30850.5,31065.3,14981.037,464438734.1,166236
1.65E+12,2022-05-15 22:00:00+00:00,BTCUSDT,31065.4,31462,31064.5,31087.8,21418.975,668652026.8,192758
1.65E+12,2022-05-15 23:00:00+00:00,BTCUSDT,31087.7,31422.6,31035.9,31324.4,11436.303,356954308.8,124641
1.65E+12,2022-05-16 00:00:00+00:00,BTCUSDT,31324.3,31327.4,31040,31105,10838.378,337605738.4,134075
1.65E+12,2022-05-16 01:00:00+00:00,BTCUSDT,31105,31152,30678.1,30768.6,16597.625,512304870.7,178952
1.65E+12,2022-05-16 02:00:00+00:00,BTCUSDT,30768.6,30774.5,30372.7,30489.7,16531.606,504256294.4,180899
1.65E+12,2022-05-16 03:00:00+00:00,BTCUSDT,30489.7,30518.2,30201,30315,11964.088,362733081.3,135355
1.65E+12,2022-05-16 04:00:00+00:00,BTCUSDT,30314.9,30436.9,30105,30313.9,16515.729,500682817.7,165754
1.65E+12,2022-05-16 05:00:00+00:00,BTCUSDT,30313.4,30461.3,30233,30280,9112.74,276670513.4,109235
1.65E+12,2022-05-16 06:00:00+00:00,BTCUSDT,30279.9,30280,29361.1,29557.4,42436.276,1260272717,398679
1.65E+12,2022-05-16 07:00:00+00:00,BTCUSDT,29557.4,29731.1,29280,29572.8,22830.67,673489316.7,220425
1.65E+12,2022-05-16 08:00:00+00:00,BTCUSDT,29572.7,29900,29554.4,29782,16887.615,502130031.4,174395
1.65E+12,2022-05-16 09:00:00+00:00,BTCUSDT,29782,29782.1,29449.3,29595.7,20698.881,613266642.4,190240
1.65E+12,2022-05-16 10:00:00+00:00,BTCUSDT,29595.7,30196.1,29417.3,30161.8,25974.003,775680759.7,259603
1.65E+12,2022-05-16 11:00:00+00:00,BTCUSDT,30161.9,30183.3,29906.6,29937.5,17978.522,539842410.1,181980
1.65E+12,2022-05-16 12:00:00+00:00,BTCUSDT,29939.6,30288,29561.6,29876.2,43607.917,1303280605,372301
1.65E+12,2022-05-16 13:00:00+00:00,BTCUSDT,29876.1,30082,29411.3,29507,39088.339,1162968956,357914
1.65E+12,2022-05-16 14:00:00+00:00,BTCUSDT,29507,29837.5,29450,29469.6,23768.762,704268141.8,242603
1.65E+12,2022-05-16 15:00:00+00:00,BTCUSDT,29470.2,29730,29309.5,29663.1,26877.367,794009595.8,243114
1.65E+12,2022-05-16 16:00:00+00:00,BTCUSDT,29663.1,29739,29052.3,29305.6,38916.423,1143450156,316174
1.65E+12,2022-05-16 17:00:00+00:00,BTCUSDT,29305.5,29831,29240.2,29715,21701.062,642060797,218008
1.65E+12,2022-05-16 18:00:00+00:00,BTCUSDT,29714.9,29980.3,29655,29895.6,17588.688,524784583,177666
1.65E+12,2022-05-16 19:00:00+00:00,BTCUSDT,29895.7,29973.8,29525.1,29564.3,15038.975,447353493.9,156201
1.65E+12,2022-05-16 20:00:00+00:00,BTCUSDT,29564.3,29940,29530,29929.9,11755.57,349158690.6,120895
1.65E+12,2022-05-16 21:00:00+00:00,BTCUSDT,29929.9,30257,29892.2,30162.5,16939.847,509399245.9,205835
1.65E+12,2022-05-16 22:00:00+00:00,BTCUSDT,30162.5,30218.4,29970,30012.4,11986.474,360961000.3,139642
1.65E+12,2022-05-16 23:00:00+00:00,BTCUSDT,30012.4,30102.8,29805.6,29866.7,11607.609,347693742.1,134067
1.65E+12,2022-05-17 00:00:00+00:00,BTCUSDT,29866.4,30222,29793,30139.6,11797.809,354343486.1,140489
1.65E+12,2022-05-17 01:00:00+00:00,BTCUSDT,30139.6,30170.7,29750.1,29979.9,12715.272,380681823.8,139716
1.65E+12,2022-05-17 02:00:00+00:00,BTCUSDT,29980,30129.9,29876.9,30049.4,7966.205,238938576,100504
1.65E+12,2022-05-17 03:00:00+00:00,BTCUSDT,30049.4,30500,29999.1,30341.6,21306.551,645366268.1,203180
1.65E+12,2022-05-17 04:00:00+00:00,BTCUSDT,30341.6,30427.9,30223,30365.1,10736.671,325499816.8,125199
1.65E+12,2022-05-17 05:00:00+00:00,BTCUSDT,30365.1,30519.3,30260.2,30445.6,8982.603,272867184.3,105353
1.65E+12,2022-05-17 06:00:00+00:00,BTCUSDT,30445.6,30539,30335,30514.5,9853.009,299750004.4,110560
1.65E+12,2022-05-17 07:00:00+00:00,BTCUSDT,30514.5,30576.4,30335,30394.3,11593.406,352918532.6,124990
1.65E+12,2022-05-17 08:00:00+00:00,BTCUSDT,30394.2,30794,30375,30559.9,17913.754,547952716.7,185716
1.65E+12,2022-05-17 09:00:00+00:00,BTCUSDT,30560,30717.3,30550,30625,10653.588,326234446.9,117734
1.65E+12,2022-05-17 10:00:00+00:00,BTCUSDT,30625,30641.6,30429.7,30440,11339.757,346166974.2,122857
1.65E+12,2022-05-17 11:00:00+00:00,BTCUSDT,30440,30521.5,30258.3,30302,17479.937,530972007.8,168214
1.65E+12,2022-05-17 12:00:00+00:00,BTCUSDT,30302,30650,30270.6,30576.2,20491.605,624766390.3,186374
1.65E+12,2022-05-17 13:00:00+00:00,BTCUSDT,30576.1,30739.3,30360.4,30502.4,23394.475,714963450.3,223267
1.65E+12,2022-05-17 14:00:00+00:00,BTCUSDT,30502.5,30544.8,29928,30052.8,31860.338,962141914.6,306574
1.65E+12,2022-05-17 15:00:00+00:00,BTCUSDT,30052.8,30219.6,29956.3,30130.7,21406.726,643901254.4,212935
